5,无,恋日家园G区  | 3室1厅 | 99.84平米 | 南 | 简装,高楼层(共6层)2003年建板楼  -  洪河,无,房本满五年,居家装修套三，客厅开间4.2米。主卧带阳台。,125万,单价12521元/平米
6,无,大城际  | 3室1厅 | 107.16平米 | 西南 | 其他,高楼层(共32层)2009年建板塔结合  -  广都,距离1号线四河站427米,房本满五年,大城际精装套三，户型方正，家具家电齐全,216万,单价20157元/平米
7,无,芙蓉名城三期  | 2室2厅 | 82.1平米 | 北 | 其他 | 有电梯,高楼层(共18层)2012年建板楼  -  新都城区,无,无,芙蓉名城三期 2室2厅 102万,102万,单价12424元/平米
8,无,枫林苑  | 3室1厅 | 90.74平米 | 东南 | 其他,高楼层(共7层)2001年建板楼  -  神仙树,无,房本满五年,高新南神仙树 中间楼层套三 90平以上好落户 满五年,130万,单价14327元/平米
9,无,富丽东方  | 2室2厅 | 78.68平米 | 东 | 其他,中楼层(共33层)2008年建塔楼  -  成渝立交,无,房本满五年,装修套二，带大阳台，干净整洁，视野开阔。,172万,单价21861元/平米
10,无,抚琴西北街26号  | 3室1厅 | 78.29平米 | 西南 | 其他,低楼层(共6层)1990年建板楼  -  抚琴小区,无,房本满五年,一环边低楼层套三+不临街+有装修,120万,单价15328元/平米
11,无,锦西民宅  | 2室1厅 | 72.81平米 | 西南 | 其他,中楼层(共7层)2000年建板楼  -  府南新区,距离7号线金沙博物馆站779米,房本满五年,金沙遗址旁 中间楼层套二 有阳台 有装修,135万,单价18542元/平米
12,无,华宇阳光水岸  | 2室1厅 | 78.01平米 | 西北 | 简装,高楼层(共21层)2010年建板塔结合  -  驷马桥,距离3号线昭觉寺南路站737米,房本满五年,华宇阳光水岸对小区中庭的户型方正套二出售,144万,单价18460元/平米
13,无,蓝光圣菲town城  | 2室1厅 | 78.26平米 | 南 | 其他,低楼层(共22层)2009年建塔楼  -  航空港,无,房本满五年,居家装修，双阳台，带入户，标准套二,140万,单价17890元/平米
14,无,南湖国际社区一期  | 2室2厅 | 83.5平米 | 东 | 其他,中楼层(共34层)2010年建塔楼  -  南湖,无,房本满五年,南湖 国际 社区 观湖景装修套二,177万,单价21198元/平米
15,无,龙城1号  | 3室1厅 | 110.47平米 | 北 | 精装,低楼层(共6层)2013年建板楼  -  大面,无,房本满五年,精装套三  可晒阳光   可看水景,230万,单价20821元/平米
16,无,蓝光锦绣城四期  | 3室2厅 | 97.67平米 | 东南 | 其他,低楼层(共32层)2014年建塔楼  -  成渝立交,无,无,蓝光锦绣城精装套三 户型方正 视野开阔,220万,单价22525元/平米
17,无,宝泰家园  | 2室2厅 | 90.52平米 | 东南 | 其他,中楼层(共27层)2011年建塔楼  -  八里小区,距离7号线八里庄站350米,房本满五年,宝泰家园优质套二出售，卧室带阳台,180万,单价19886元/平米
18,无,凯德风尚  | 2室2厅 | 79.48平米 | 北 | 简装,低楼层(共19层)2012年建板楼  -  外光华,距离4号线中坝站968米,无,凯德风尚标准套二 正中庭 满两年  随时看房,195万,单价24535元/平米
19,无,和贵久居福  | 2室2厅 | 84平米 | 西 | 其他,高楼层(共15层)2008年建板塔结合  -  航空港,无,房本满五年,久居福 精装修 标准套二 满两年,120万,单价14286元/平米
20,无,中铁二局新城  | 3室2厅 | 109.88平米 | 北 | 其他,中楼层(共12层)2003年建板楼  -  沙湾,距离7号线西南交大站1057米,房本满五年,一环边电梯房  套三单卫  有装修,210万,单价19112元/平米
21,无,空港首座  | 3室1厅 | 80.7平米 | 西 西北 | 其他 | 有电梯,高楼层(共16层)2013年建板塔结合  -  航空港,无,无,空港首座中高楼层套三单卫视野好,129万,单价15986元/平米
22,无,贝森园  | 2室1厅 | 72.43平米 | 南 | 其他,高楼层(共8层)2000年建塔楼  -  贝森,无,房本满五年,青羊贝森 贝森园套二装修不错 业主诚心出售,110万,单价15188元/平米
23,无,利通出水芙蓉  | 3室2厅 | 125.06平米 | 南 | 其他,中楼层(共6层)2005年建板楼  -  华阳,距离1号线四河站1036米,房本满五年,出水芙蓉 套三双卫 带家具家电,190万,单价15193元/平米
24,无,鹭岛国际一二期  | 3室1厅 | 116.9平米 | 北 | 其他,高楼层(共11层)2006年建板楼  -  外双楠,距离7号线武侯大道站633米,房本满五年,鹭岛套二双卫带书房 中庭位置 客厅朝北 自住装修,300万,单价25663元/平米
25,无,香江花园  | 2室1厅 | 64.56平米 | 南 | 简装 | 无电梯,中楼层(共6层)2003年建板楼  -  东光小区,距离7号线琉璃场站567米,房本满五年,香江花园套二，商品房，户型通透，安静，采光视野好新上,115万,单价17813元/平米
26,无,恒大西锦城  | 3室2厅 | 120.73平米 | 西北 | 其他 | 有电梯,中楼层(共29层)2013年建塔楼  -  国宾,距离2号线茶店子客运站站384米,无,恒大西锦城精装套三，对小区中庭。带家具家电,258万,单价21370元/平米
27,无,阳光365  | 2室1厅 | 57.16平米 | 西 | 其他 | 有电梯,低楼层(共18层)2005年建塔楼  -  盐市口,距离1号线锦江宾馆站782米,房本满五年,阳光套二，带飘窗，阳台通风好，明厨明卫,220万,单价38489元/平米
28,无,城市绿舟花园  | 2室2厅 | 80.82平米 | 东南 | 其他,高楼层(共6层)2002年建板楼  -  花照壁,无,房本满五年,城市绿舟花园标准套二加居家装修,127万,单价15714元/平米
29,无,绿地圣路易名邸二期  | 3室1厅 | 108.08平米 | 东 西 | 精装,中楼层(共12层)2013年建板塔结合  -  簇桥,无,无,绿地圣路易名邸二期  套三双卫 有装修,262万,单价24242元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,无,东珠美地  | 3室2厅 | 78.32平米 | 东 | 简装 | 有电梯,中楼层(共18层)2002年建板楼  -  草市街,距离4号线太升南路站1095米,房本满五年,东珠美地  跃层套三带花园  不临街,240万,单价30644元/平米
1,无,锦里光华  | 3室2厅 | 132.15平米 | 南 北 | 精装 | 无电梯,中楼层(共6层)2006年建板楼  -  花都大道,无,房本满五年,锦里光华 步梯 装修套三 满两年,135万,单价10216元/平米
2,无,恒大城一期  | 3室1厅 | 89.86平米 | 东南 | 其他,中楼层(共33层)2010年建板塔结合  -  温江新城,无,房本满五年,恒大城装修房，带家电家具，采光好,130万,单价14467元/平米
3,无,丽景欣城  | 3室2厅 | 99.57平米 | 东 | 其他,高楼层(共5层)2005年建板楼  -  温江老城,无,房本满五年,装修套三 步梯5楼 拎包入住 带私家花园,92万,单价9240元/平米
4,无,世茂城一期  | 2室1厅 | 90.06平米 | 南 | 其他,中楼层(共29层)2012年建板塔结合  -  大面,无,无,世茂城一期 通透户型 精装套二满两年 随时约看,150万,单价16656元/平米
5,无,一品天成  | 3室1厅 | 89.13平米 | 西北 | 简装,低楼层(共13层)2011年建塔楼  -  簇桥,无,无,武侯区 一品天成 刚需小套三 居家装修,165万,单价18513元/平米
6,无,交大归谷国际社区  | 3室1厅 | 139.05平米 | 南 | 其他,高楼层(共13层)2013年建板楼  -  丽都,距离3号线太平园站360米,无,交大归谷套三高楼层 对中庭 采光好,390万,单价28048元/平米
7,无,金桂花园  | 3室2厅 | 124.61平米 | 南 | 其他,低楼层(共7层)2002年建暂无数据  -  中和,无,房本满五年,高新 中和 金桂花园 套三双卫 带平台 带装修,208万,单价16693元/平米
8,无,成科路9号院  | 2室1厅 | 54.83平米 | 南 | 其他,低楼层(共6层)1988年建板楼  -  棕北,无,无,成科路低楼层套二，无遮挡，户型方正,90万,单价16415元/平米
9,无,师大现代花园  | 3室2厅 | 121.24平米 | 东 | 精装,中楼层(共17层)2013年建板楼  -  大面,无,房本满五年,精装修三居室 看房方便  电梯,180万,单价14847元/平米
10,无,万科金色家园  | 2室1厅 | 100.62平米 | 西北 | 其他,中楼层(共11层)2005年建板楼  -  李家沱,距离3号线前锋路站8米,房本满五年,万科金色家园+套二+西北+入户花园,258万,单价25642元/平米
11,无,万科金色家园  | 2室1厅 | 109.56平米 | 西北 | 其他,低楼层(共12层)2005年建板楼  -  李家沱,距离3号线前锋路站89米,房本满五年,万科金色家园 套二 低层 简装,210万,单价19168元/平米
12,无,汇景花园  | 2室1厅 | 48.92平米 | 南 | 简装 | 有电梯,中楼层(共18层)板塔结合  -  毗河,无,无,汇景花园中层电梯套二，自住装修保养好,56万,单价11448元/平米
13,无,中华名园三期C区  | 2室2厅 | 89.32平米 | 南 | 其他,中楼层(共16层)2010年建板楼  -  武侯立交,无,房本满五年,中华名园三期C区 精装修 保养好 送家具家电 不临街,180万,单价20153元/平米
14,无,比华利国际城二期  | 3室2厅 | 84.85平米 | 东北 | 其他,高楼层(共26层)2011年建板楼  -  川师,距离7号线大观站549米,房本满五年,比华利国际城套三单卫，户型方正。,230万,单价27107元/平米
15,无,博雅新城D区  | 3室1厅 | 120.18平米 | 东南 | 其他 | 无电梯,中楼层(共6层)2012年建板楼  -  大丰,无,无,博雅新城，装修三居室，采光好，,135万,单价11234元/平米
16,无,龙湖世纪峰景  | 4室2厅 | 189.7平米 | 东南 | 精装,高楼层(共49层)2017年建板楼  -  新会展,无,无,龙湖高楼层 套四带车位  视野好 看江滩公园,580万,单价30575元/平米
17,无,上海东韵  | 2室1厅 | 89.78平米 | 南 | 精装,高楼层(共30层)2012年建板塔结合  -  攀成钢,无,房本满五年,上海东韵 标准套二 精装修 户型方正 朝南,240万,单价26733元/平米
18,无,名人苑  | 3室2厅 | 125.79平米 | 南 北 | 其他,低楼层(共7层)2002年建板楼  -  芳草,距离3号线衣冠庙站1069米,房本满五年,名人苑 多层套三  南北朝向 楼层适中 有装修,226万,单价17967元/平米
19,无,远大都市风景三期  | 3室2厅 | 131.98平米 | 西北 | 其他,高楼层(共32层)2008年建板楼  -  远大,距离1号线华府大道站770米,无,远大都市风景三期简单装修。。。。。。,239万,单价18109元/平米
20,无,温哥华花园  | 3室1厅 | 124.82平米 | 西北 | 其他,低楼层(共15层)2007年建塔楼  -  航空港,无,房本满五年,套三精装，偏中式装修，全屋实木家居，小区居住环境好,195万,单价15623元/平米
21,无,望江橡树林一期  | 1室1厅 | 56平米 | 东南 | 其他 | 有电梯,中楼层(共34层)2009年建板塔结合  -  三官堂,无,房本满五年,望江橡树林一期套一，改变空间大,150万,单价26786元/平米
22,无,东洪广厦  | 2室2厅 | 71.01平米 | 西北 | 其他,低楼层(共32层)2013年建板楼  -  三圣乡,距离2号线惠王陵站1083米,房本满五年,套二低楼层，东洪广厦， 装修有家具家电，,127万,单价17885元/平米
23,无,棕榈南岸  | 3室2厅 | 131.87平米 | 南 北 | 其他,低楼层(共21层)2009年建塔楼  -  广都,距离1号线广都站948米,房本满五年,棕榈南岸  中庭套三双卫  满2年,248万,单价18807元/平米
24,无,金沙别致  | 2室1厅 | 58.06平米 | 西北 | 其他 | 有电梯,低楼层(共23层)2011年建板楼  -  蜀汉路,距离2号线羊犀立交站691米,无,金沙别致 小套二 有装修  不临街,120万,单价20669元/平米
25,无,中电大厦  | 3室1厅 | 150.03平米 | 西北 | 其他 | 有电梯,中楼层(共16层)2005年建板塔结合  -  盐市口,距离2号线春熙路站754米,房本满五年,学道街，电梯大户型，套三采光好,362万,单价24129元/平米
26,无,都会路苑  | 3室2厅 | 119.96平米 | 南 | 简装,高楼层(共18层)2010年建板楼  -  城南宜家,距离1号线火车南站站382米,无,套三双卫 朝南 带入户带阳台 不临街 清水,230万,单价19174元/平米
27,无,怡和茗居  | 3室2厅 | 112.72平米 | 东南 | 其他,高楼层(共6层)2005年建板塔结合  -  温江大学城,无,房本满五年,怡和茗居，精装套三，户型方正。,130万,单价11534元/平米
28,无,城南名著  | 3室1厅 | 127平米 | 北 | 其他,低楼层(共18层)2007年建板楼  -  广都,距离1号线广都站280米,无,高新区城南名著 套三双卫 安静不临街,240万,单价18898元/平米
29,无,香榭里公交苑  | 2室1厅 | 86.23平米 | 东南 | 其他,高楼层(共7层)2008年建板楼  -  花照壁,无,房本满五年,香榭里公交苑 标准套二 有装修房主自荐,129万,单价14960元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,无,枫林苑  | 3室1厅 | 90.74平米 | 东南 | 其他,高楼层(共7层)2001年建板楼  -  神仙树,无,房本满五年,高新南神仙树 中间楼层套三 90平以上好落户 满五年,130万,单价14327元/平米
1,无,北回归线一期  | 2室2厅 | 82.02平米 | 南 | 其他,高楼层(共22层)2009年建板塔结合  -  驷马桥,距离3号线昭觉寺南路站910米,房本满五年,北回归线简装套二，朝南高楼层，采光好,133万,单价16216元/平米
2,无,恒大西锦城  | 3室2厅 | 120.73平米 | 西北 | 其他 | 有电梯,中楼层(共29层)2013年建塔楼  -  国宾,距离2号线茶店子客运站站384米,无,恒大西锦城精装套三，对小区中庭。带家具家电,258万,单价21370元/平米
3,无,阳光365  | 2室1厅 | 57.16平米 | 西 | 其他 | 有电梯,低楼层(共18层)2005年建塔楼  -  盐市口,距离1号线锦江宾馆站782米,房本满五年,阳光套二，带飘窗，阳台通风好，明厨明卫,220万,单价38489元/平米
4,无,城市绿舟花园  | 2室2厅 | 80.82平米 | 东南 | 其他,高楼层(共6层)2002年建板楼  -  花照壁,无,房本满五年,城市绿舟花园标准套二加居家装修,127万,单价15714元/平米
5,无,翠微清波A区  | 4室2厅 | 149平米 | 东南 | 精装,高楼层(共18层)2008年建板塔结合  -  外金沙,无,房本满五年,翠微清波套四带储物间   视野开阔  有装修,368万,单价24698元/平米
6,无,商鼎国际  | 2室1厅 | 80.03平米 | 东北 | 简装,高楼层(共28层)2008年建板塔结合  -  航空路,距离1号线桐梓林站517米,房本满五年,商鼎国际 标准套二 客厅带阳台,165万,单价20618元/平米
7,无,东福苑A区  | 2室2厅 | 84.64平米 | 东南 | 其他,高楼层(共6层)暂无数据  -  郫县万达,无,房本满五年,东福苑小区套二两厅1卫居家装修,68万,单价8035元/平米
8,无,银锣湾  | 2室1厅 | 80.48平米 | 南 | 其他,中楼层(共22层)2012年建板塔结合  -  动物园,无,无,银锣湾居家套二，      中间楼层。,128万,单价15905元/平米
9,无,华川小区  | 2室1厅 | 64.43平米 | 东南 | 其他,中楼层(共7层)暂无数据  -  十陵,无,房本满五年,华川小区 标准套二 有装修 步梯三楼,78万,单价12107元/平米
10,无,华润二十四城二期  | 3室1厅 | 74.76平米 | 西南 | 精装,低楼层(共32层)2010年建塔楼  -  万象城,距离4号线万年场站站258米,房本满五年,华润二十四城二期套三对中庭带装修,220万,单价29428元/平米
11,无,华润二十四城一期  | 3室2厅 | 89.83平米 | 西 | 简装,低楼层(共32层)2007年建塔楼  -  万象城,距离4号线万年场站站714米,房本满五年,万象城 华润带平台套三 对小区中庭,280万,单价31170元/平米
